100938,-0.66,-0.14,0.13,-59.88,105.94,-9.57,-21.99,60.47,244.37
100948,-0.67,-0.15,0.09,-58.25,99.57,-7.78,-23.12,61.24,243.70
100958,-0.69,-0.16,0.05,-55.23,92.72,-6.07,-24.11,61.92,243.08
100968,-0.70,-0.17,0.02,-50.68,85.98,-5.21,-25.04,62.53,242.42
100978,-0.72,-0.18,-0.02,-44.13,78.71,-5.66,-25.88,63.02,241.71
100988,-0.73,-0.19,-0.05,-37.17,71.29,-6.43,-26.63,63.43,241.00
100998,-0.74,-0.20,-0.08,-29.41,62.52,-7.86,-27.23,63.69,240.34
101008,-0.74,-0.21,-0.11,-22.46,52.61,-9.09,-27.68,63.81,239.81
101018,-0.75,-0.21,-0.12,-16.81,40.50,-8.88,-27.82,63.78,239.62
101028,-0.76,-0.22,-0.14,-11.43,28.08,-8.46,-27.77,63.63,239.59
101038,-0.76,-0.23,-0.15,-6.66,14.35,-6.14,-27.34,63.36,239.96
101048,-0.77,-0.23,-0.15,-1.83,1.07,-3.63,-26.71,62.99,240.50
101058,-0.78,-0.23,-0.14,3.49,-12.71,-0.91,-25.82,62.51,241.25
101068,-0.79,-0.23,-0.13,8.25,-25.44,1.79,-24.82,61.95,242.10
101078,-0.79,-0.22,-0.11,13.32,-37.37,3.94,-23.72,61.30,242.99
101088,-0.79,-0.22,-0.10,18.24,-48.34,5.55,-22.58,60.58,243.88
101098,-0.80,-0.21,-0.08,23.32,-59.24,6.01,-21.43,59.74,244.73
101108,-0.79,-0.21,-0.05,28.24,-69.80,5.65,-20.30,58.79,245.52
101118,-0.78,-0.21,-0.02,33.42,-80.20,4.30,-19.20,57.72,246.20
101128,-0.77,-0.21,0.01,38.54,-89.68,2.82,-18.11,56.58,246.82
101138,-0.76,-0.21,0.04,43.53,-99.33,1.45,-17.02,55.32,247.41
101148,-0.74,-0.21,0.08,48.03,-108.31,0.35,-15.95,54.00,247.96
101158,-0.72,-0.21,0.12,50.92,-117.84,0.12,-14.90,52.56,248.55
101168,-0.70,-0.21,0.16,53.37,-126.95,0.71,-13.84,51.04,249.15
101178,-0.67,-0.21,0.20,55.28,-135.57,1.42,-12.84,49.43,249.71
101188,-0.64,-0.21,0.24,58.03,-142.93,2.22,-11.83,47.78,250.23
101198,-0.62,-0.20,0.28,62.48,-148.40,3.37,-10.75,46.15,250.71
101208,-0.60,-0.19,0.32,67.44,-152.40,4.17,-9.65,44.53,251.13
101218,-0.59,-0.17,0.36,72.18,-155.82,5.39,-8.54,42.84,251.53
101228,-0.57,-0.16,0.40,75.60,-159.53,6.36,-7.38,41.03,251.97
101238,-0.54,-0.14,0.44,77.57,-163.90,7.05,-6.27,39.15,252.37
101248,-0.52,-0.13,0.48,79.01,-168.43,7.35,-5.22,37.20,252.71
101258,-0.49,-0.12,0.52,80.47,-172.30,7.40,-4.20,35.24,252.99
101268,-0.47,-0.11,0.56,83.20,-174.54,7.64,-3.12,33.32,253.23
101278,-0.45,-0.10,0.60,87.40,-173.85,8.71,-1.96,31.51,253.46
101288,-0.43,-0.08,0.63,91.76,-171.05,10.24,-0.75,29.82,253.70
101298,-0.42,-0.06,0.67,95.39,-167.39,12.83,0.54,28.20,253.99
101308,-0.41,-0.04,0.70,97.55,-165.00,16.26,1.80,26.54,254.32
101318,-0.39,-0.01,0.74,98.24,-164.39,20.16,3.02,24.82,254.67
101328,-0.38,0.02,0.78,99.21,-165.08,23.26,4.24,23.04,254.98
101338,-0.36,0.05,0.81,100.83,-166.38,25.12,5.47,21.22,255.20
101348,-0.34,0.09,0.85,103.54,-166.88,26.51,6.76,19.44,255.39
101358,-0.33,0.12,0.88,107.81,-164.51,27.13,8.13,17.80,255.52
101368,-0.33,0.15,0.92,111.11,-160.44,27.63,9.51,16.29,255.62
101378,-0.32,0.18,0.96,112.35,-154.87,28.09,10.82,14.91,255.72
101388,-0.32,0.21,1.00,110.89,-150.08,28.72,12.00,13.54,255.80
101398,-0.30,0.23,1.03,106.22,-146.44,29.20,12.96,12.10,255.84
101408,-0.29,0.24,1.06,100.85,-143.06,29.62,13.84,10.69,255.86
101418,-0.27,0.26,1.10,96.55,-139.55,29.62,14.70,9.31,255.85
101428,-0.26,0.28,1.13,93.09,-136.20,30.74,15.59,8.07,255.88
101438,-0.26,0.30,1.17,90.60,-131.51,32.70,16.43,6.99,255.97
101448,-0.26,0.32,1.20,87.77,-126.66,34.91,17.21,5.95,256.08
101458,-0.25,0.34,1.23,83.22,-121.93,36.14,17.87,4.96,256.16
101468,-0.24,0.36,1.27,76.77,-118.58,36.89,18.35,3.95,256.21
101478,-0.23,0.37,1.31,69.35,-116.17,35.97,18.68,2.93,256.17
101488,-0.22,0.38,1.35,62.27,-114.02,34.64,18.95,1.92,256.11
101498,-0.21,0.39,1.39,56.69,-109.82,32.89,19.22,1.05,256.05
101508,-0.21,0.40,1.43,52.70,-103.93,31.06,19.52,0.30,256.00
101518,-0.20,0.42,1.48,49.31,-93.94,28.95,19.82,-0.18,256.01
101528,-0.20,0.43,1.51,45.77,-82.41,26.77,20.08,-0.48,256.06
101538,-0.20,0.44,1.54,40.78,-68.26,24.57,20.23,-0.55,256.17
101548,-0.20,0.45,1.57,34.80,-54.44,22.83,20.29,-0.49,256.32
101558,-0.21,0.46,1.58,26.84,-40.44,22.08,20.20,-0.31,256.55
101568,-0.21,0.47,1.59,18.28,-27.70,21.99,20.00,-0.06,256.84
101578,-0.22,0.48,1.59,9.32,-14.81,21.80,19.70,0.33,257.16
101588,-0.23,0.48,1.58,1.62,-1.94,21.04,19.39,0.84,257.49
101598,-0.24,0.47,1.56,-5.19,11.34,19.10,19.05,1.53,257.81
101608,-0.24,0.48,1.53,-10.24,24.17,16.17,18.74,2.34,258.10
101618,-0.24,0.48,1.51,-14.32,36.26,12.23,18.44,3.27,258.33
101628,-0.24,0.48,1.49,-18.73,46.24,8.88,18.12,4.21,258.56
101638,-0.23,0.48,1.47,-24.58,54.01,5.65,17.68,5.15,258.76
101648,-0.22,0.48,1.46,-31.02,60.30,3.44,17.15,6.10,258.96
101658,-0.22,0.46,1.44,-37.81,67.20,1.39,16.52,7.14,259.17
101668,-0.22,0.45,1.41,-44.12,75.05,0.00,15.85,8.29,259.42
101678,-0.21,0.43,1.38,-50.44,83.41,-0.69,15.25,9.44,259.72
101688,-0.21,0.42,1.35,-56.53,91.07,-0.91,14.59,10.56,260.03
101698,-0.21,0.41,1.32,-62.76,97.98,-0.60,13.88,11.71,260.37
101708,-0.21,0.39,1.30,-68.61,103.53,-0.10,13.12,12.87,260.71
101718,-0.22,0.38,1.26,-74.50,108.63,0.49,12.32,14.07,261.06
101728,-0.22,0.37,1.23,-79.44,113.67,1.00,11.52,15.32,261.40
101738,-0.23,0.36,1.19,-83.91,119.44,0.97,10.69,16.68,261.72
101748,-0.24,0.34,1.15,-87.52,125.31,-0.19,9.85,18.11,261.98
101758,-0.25,0.31,1.11,-90.37,132.22,-2.22,8.99,19.64,262.18
101768,-0.26,0.29,1.07,-91.93,138.74,-4.75,8.14,21.22,262.32
101778,-0.27,0.27,1.03,-92.28,145.05,-8.42,7.31,22.89,262.36
101788,-0.28,0.25,0.99,-92.11,150.61,-11.39,6.50,24.58,262.38
101798,-0.29,0.23,0.95,-92.39,154.62,-14.08,5.65,26.26,262.36
101808,-0.30,0.21,0.92,-92.62,157.69,-16.35,4.79,27.94,262.30
101818,-0.32,0.20,0.88,-93.57,159.98,-17.70,3.89,29.63,262.24
101828,-0.34,0.17,0.84,-94.74,161.65,-18.43,2.96,31.32,262.18
101838,-0.35,0.15,0.81,-96.07,162.45,-19.42,1.97,33.02,262.05
101848,-0.37,0.13,0.78,-97.27,162.65,-19.91,0.97,34.66,261.92
101858,-0.37,0.11,0.75,-98.06,162.85,-19.42,-0.14,36.20,261.73
101868,-0.39,0.09,0.72,-97.85,163.59,-19.33,-1.13,37.89,261.55
101878,-0.41,0.07,0.68,-96.77,163.33,-19.15,-2.23,39.61,261.26
101888,-0.42,0.06,0.64,-95.90,163.97,-18.44,-3.35,41.36,260.95
101898,-0.44,0.04,0.59,-94.93,164.75,-18.53,-4.54,43.11,260.53
101908,-0.46,0.02,0.55,-94.23,165.41,-19.23,-5.82,44.86,260.01
101918,-0.48,0.01,0.51,-93.28,166.42,-19.80,-7.15,46.62,259.41
101928,-0.49,-0.01,0.47,-91.95,167.30,-20.55,-8.55,48.38,258.70
101938,-0.51,-0.03,0.43,-89.73,167.62,-21.12,-9.99,50.09,257.89
101948,-0.52,-0.04,0.38,-87.12,167.45,-21.40,-11.47,51.77,257.00
101958,-0.53,-0.07,0.32,-82.24,166.34,-22.20,-12.94,53.39,255.98
101968,-0.55,-0.08,0.26,-76.30,164.58,-23.02,-14.41,54.94,254.85
101978,-0.57,-0.10,0.21,-69.75,160.83,-23.69,-15.84,56.36,253.66
101988,-0.59,-0.12,0.15,-63.96,155.60,-24.44,-17.34,57.66,252.40
101998,-0.61,-0.14,0.10,-58.85,147.37,-25.00,-18.80,58.74,251.16
102008,-0.62,-0.16,0.05,-54.45,137.82,-25.04,-20.23,59.68,249.96
102018,-0.64,-0.18,-0.00,-50.24,125.56,-23.83,-21.46,60.40,248.95
102028,-0.65,-0.20,-0.04,-45.77,112.62,-22.48,-22.55,60.97,248.06
102038,-0.66,-0.21,-0.08,-40.14,97.95,-20.29,-23.32,61.37,247.41
102048,-0.66,-0.23,-0.11,-33.57,83.50,-18.48,-23.90,61.63,246.86
102058,-0.67,-0.24,-0.13,-26.16,68.71,-16.07,-24.19,61.76,246.54
102068,-0.68,-0.25,-0.15,-18.30,54.81,-13.84,-24.27,61.81,246.33
102078,-0.68,-0.26,-0.16,-10.06,40.83,-11.04,-24.06,61.74,246.35
102088,-0.69,-0.27,-0.16,-2.16,27.45,-8.61,-23.68,61.58,246.47
102098,-0.70,-0.27,-0.15,5.10,13.44,-5.76,-23.07,61.28,246.81
102108,-0.70,-0.27,-0.14,11.39,-0.07,-2.87,-22.31,60.88,247.30
102118,-0.71,-0.27,-0.12,16.79,-14.44,1.22,-21.28,60.35,248.07
102128,-0.72,-0.26,-0.10,21.22,-27.88,5.57,-20.13,59.75,248.99
102138,-0.73,-0.25,-0.07,26.02,-40.81,10.03,-18.81,59.05,250.03
102148,-0.74,-0.24,-0.04,29.89,-52.83,14.70,-17.40,58.27,251.17
102158,-0.75,-0.22,-0.00,33.04,-65.03,18.00,-16.01,57.36,252.29
102168,-0.75,-0.21,0.03,35.34,-76.95,20.25,-14.70,56.32,253.35
102178,-0.75,-0.20,0.06,37.91,-87.90,19.74,-13.56,55.16,254.17
102188,-0.74,-0.19,0.10,40.76,-98.09,18.10,-12.52,53.92,254.84
102198,-0.72,-0.19,0.14,45.10,-106.86,14.81,-11.59,52.60,255.27
102208,-0.70,-0.19,0.18,50.60,-113.32,11.79,-10.65,51.30,255.60
102218,-0.69,-0.19,0.22,57.24,-118.67,9.71,-9.63,49.98,255.91
102228,-0.68,-0.18,0.26,63.07,-123.11,9.10,-8.55,48.66,256.26
102238,-0.67,-0.18,0.30,66.97,-127.55,10.16,-7.47,47.30,256.68
102248,-0.66,-0.17,0.34,69.47,-132.11,11.94,-6.40,45.89,257.14
102258,-0.64,-0.16,0.38,70.15,-136.95,14.07,-5.43,44.40,257.58
102268,-0.62,-0.15,0.41,71.48,-141.28,14.65,-4.51,42.86,257.90
102278,-0.61,-0.14,0.44,73.54,-145.16,14.68,-3.61,41.30,258.15
102288,-0.59,-0.13,0.47,76.40,-147.89,14.36,-2.69,39.75,258.35
102298,-0.58,-0.13,0.50,80.69,-149.77,13.54,-1.72,38.21,258.47
102308,-0.57,-0.12,0.52,85.11,-151.31,12.51,-0.73,36.67,258.53
102318,-0.56,-0.11,0.55,88.49,-151.97,11.99,0.22,35.13,258.58
102328,-0.54,-0.10,0.59,91.35,-152.08,12.17,1.19,33.57,258.63
102338,-0.52,-0.08,0.62,94.08,-151.91,12.88,2.25,31.97,258.73
102348,-0.50,-0.06,0.65,95.90,-152.19,15.02,3.34,30.33,258.90
102358,-0.49,-0.04,0.69,97.56,-153.09,18.77,4.58,28.65,259.19
102368,-0.48,-0.01,0.72,98.78,-153.87,23.17,5.83,26.97,259.53
102378,-0.47,0.02,0.76,98.64,-154.69,27.63,7.06,25.30,259.88
102388,-0.46,0.05,0.79,97.83,-154.73,30.95,8.23,23.65,260.19
102398,-0.44,0.08,0.82,97.54,-152.84,32.23,9.37,22.11,260.39
102408,-0.43,0.11,0.84,98.42,-149.80,32.19,10.53,20.65,260.52
102418,-0.40,0.14,0.87,100.82,-145.63,31.43,11.74,19.26,260.58
102428,-0.38,0.17,0.90,104.40,-141.36,29.77,13.00,17.92,260.57
102438,-0.36,0.20,0.94,108.71,-136.60,27.85,14.31,16.64,260.50
102448,-0.33,0.23,0.98,112.08,-133.23,25.77,15.58,15.34,260.37
102458,-0.32,0.27,1.02,112.15,-132.72,24.98,16.75,13.94,260.23
102468,-0.31,0.30,1.07,110.07,-133.80,25.08,17.79,12.45,260.08
102478,-0.30,0.33,1.12,104.40,-136.34,26.40,18.64,10.87,259.93
102488,-0.30,0.36,1.17,97.75,-138.45,28.32,19.44,9.37,259.81
102498,-0.29,0.39,1.22,89.14,-139.34,30.71,19.88,7.96,259.69
102508,-0.28,0.41,1.26,81.11,-138.07,32.64,20.30,6.67,259.61
102518,-0.28,0.43,1.31,74.03,-132.76,32.67,20.69,5.60,259.52
102528,-0.27,0.44,1.35,68.20,-124.70,31.70,21.07,4.74,259.44
102538,-0.27,0.46,1.39,62.43,-113.24,29.06,21.41,4.15,259.37
102548,-0.27,0.47,1.42,56.21,-100.75,26.77,21.68,3.71,259.34
102558,-0.27,0.49,1.45,49.12,-87.08,24.46,21.84,3.46,259.36
102568,-0.28,0.50,1.47,41.34,-74.11,23.17,21.91,3.30,259.44
102578,-0.28,0.50,1.48,31.90,-61.60,23.10,21.82,3.21,259.61
102588,-0.29,0.51,1.49,22.96,-50.56,23.19,21.67,3.17,259.80
102598,-0.29,0.51,1.49,13.70,-39.24,23.42,21.42,3.25,260.05
102608,-0.30,0.51,1.48,5.34,-28.66,23.05,21.13,3.41,260.30
102618,-0.31,0.51,1.47,-2.37,-17.61,21.78,20.80,3.71,260.55
102628,-0.31,0.51,1.46,-9.25,-7.25,20.04,20.44,4.10,260.79
102638,-0.31,0.51,1.45,-15.47,2.26,17.40,20.04,4.57,260.99
102648,-0.31,0.51,1.44,-21.72,10.58,14.42,19.58,5.09,261.16
102658,-0.31,0.50,1.43,-27.40,17.99,10.72,19.08,5.66,261.28
102668,-0.30,0.50,1.42,-32.48,25.17,6.91,18.56,6.32,261.38
102678,-0.29,0.49,1.42,-37.19,32.26,3.27,18.01,7.04,261.46
102688,-0.28,0.49,1.41,-41.76,39.45,-0.03,17.42,7.84,261.54
102698,-0.27,0.47,1.40,-46.56,48.15,-3.58,16.79,8.80,261.62
102708,-0.27,0.46,1.38,-51.69,57.06,-6.67,16.14,9.84,261.71
102718,-0.26,0.45,1.36,-57.11,66.73,-9.50,15.48,10.87,261.82
102728,-0.25,0.43,1.34,-62.36,75.41,-11.81,14.73,11.90,261.91
102738,-0.24,0.42,1.32,-67.82,83.06,-13.95,13.91,12.96,261.99
102748,-0.23,0.40,1.29,-73.29,89.39,-15.79,13.02,14.03,262.05
102758,-0.23,0.38,1.27,-79.30,94.83,-17.17,12.04,15.11,262.09
102768,-0.24,0.36,1.24,-84.63,100.07,-18.56,11.02,16.23,262.11
102778,-0.24,0.33,1.21,-90.19,106.14,-19.23,9.92,17.45,262.14
102788,-0.25,0.30,1.18,-94.99,112.23,-19.80,8.78,18.72,262.14
102798,-0.26,0.27,1.14,-98.82,118.91,-20.37,7.64,20.09,262.13
102808,-0.27,0.24,1.10,-102.05,125.57,-21.03,6.49,21.52,262.09
102818,-0.28,0.22,1.06,-105.18,131.82,-20.87,5.29,22.99,262.04
102828,-0.29,0.19,1.02,-108.26,137.19,-20.38,4.09,24.48,262.00
102838,-0.31,0.16,0.98,-111.57,142.01,-18.53,2.80,26.00,261.97
102848,-0.32,0.14,0.95,-114.47,145.79,-16.43,1.47,27.70,261.92
102858,-0.34,0.11,0.90,-116.24,149.14,-14.32,0.11,29.39,261.83
102868,-0.35,0.08,0.86,-116.96,152.33,-12.93,-1.23,31.12,261.68
102878,-0.37,0.06,0.81,-116.01,155.77,-12.24,-2.51,32.90,261.47
102888,-0.39,0.03,0.77,-114.85,158.95,-11.82,-3.79,34.70,261.20
102898,-0.41,0.01,0.73,-113.02,160.76,-11.77,-5.07,36.46,260.87
102908,-0.42,-0.00,0.69,-111.33,161.43,-11.82,-6.35,38.17,260.50
102918,-0.44,-0.02,0.65,-109.91,160.42,-11.29,-7.67,39.80,260.11
102928,-0.46,-0.03,0.61,-108.69,158.86,-10.46,-9.00,41.39,259.70
102938,-0.47,-0.05,0.57,-107.40,157.19,-9.44,-10.35,42.96,259.25
102948,-0.49,-0.06,0.53,-105.72,155.91,-8.95,-11.72,44.51,258.73
102958,-0.50,-0.08,0.48,-102.37,155.49,-8.94,-13.08,46.08,258.10
102968,-0.52,-0.09,0.43,-97.81,155.87,-9.52,-14.45,47.67,257.35
102978,-0.53,-0.11,0.37,-91.16,156.20,-10.70,-15.80,49.24,256.45
102988,-0.54,-0.12,0.32,-84.26,155.75,-12.65,-17.18,50.74,255.42
102998,-0.55,-0.13,0.27,-77.56,152.50,-14.24,-18.55,52.08,254.36
103008,-0.56,-0.15,0.22,-71.68,147.44,-15.37,-19.91,53.30,253.29
103018,-0.57,-0.16,0.17,-65.47,139.79,-16.10,-21.17,54.33,252.27
103028,-0.58,-0.17,0.13,-59.41,131.35,-16.12,-22.34,55.26,251.31
103038,-0.59,-0.18,0.09,-52.75,121.07,-14.76,-23.27,56.04,250.53
103048,-0.61,-0.19,0.05,-46.73,110.16,-12.48,-24.04,56.71,249.92
103058,-0.62,-0.20,0.02,-41.33,97.62,-9.57,-24.60,57.23,249.51
103068,-0.62,-0.21,-0.01,-36.83,84.73,-6.85,-25.06,57.62,249.23
103078,-0.63,-0.21,-0.04,-32.04,70.40,-4.38,-25.31,57.84,249.13
103088,-0.63,-0.22,-0.06,-26.88,56.95,-2.52,-25.43,57.96,249.09
103098,-0.63,-0.23,-0.07,-20.48,43.22,-0.76,-25.32,57.96,249.19
103108,-0.64,-0.23,-0.08,-13.76,30.28,0.60,-25.07,57.86,249.37
103118,-0.64,-0.23,-0.08,-6.53,17.48,2.66,-24.57,57.68,249.73
103128,-0.65,-0.23,-0.07,0.44,6.03,4.46,-23.97,57.44,250.15
103138,-0.66,-0.23,-0.06,7.14,-5.08,6.92,-23.18,57.13,250.72
103148,-0.67,-0.23,-0.05,13.56,-15.49,9.16,-22.27,56.75,251.36
103158,-0.68,-0.22,-0.03,19.13,-26.37,12.15,-21.20,56.28,252.18
103168,-0.69,-0.21,-0.01,24.11,-37.16,14.93,-20.04,55.70,253.07
103178,-0.69,-0.19,0.01,28.03,-48.24,17.39,-18.84,55.01,254.01
103188,-0.70,-0.18,0.03,30.86,-59.74,19.27,-17.65,54.17,254.98
103198,-0.69,-0.18,0.06,33.23,-72.12,19.41,-16.53,53.16,255.87
103208,-0.69,-0.17,0.08,35.36,-83.67,18.96,-15.46,52.04,256.69
103218,-0.68,-0.16,0.11,38.07,-94.54,18.22,-14.39,50.84,257.45
103228,-0.67,-0.16,0.15,41.40,-104.01,17.24,-13.33,49.58,258.15
103238,-0.65,-0.15,0.18,46.17,-112.05,15.85,-12.26,48.28,258.74
103248,-0.63,-0.15,0.21,50.82,-118.81,14.26,-11.22,46.95,259.25
103258,-0.61,-0.14,0.25,55.56,-125.79,12.61,-10.17,45.54,259.70
103268,-0.59,-0.14,0.28,59.73,-132.61,11.27,-9.18,44.04,260.09
103278,-0.57,-0.13,0.33,63.79,-139.74,10.06,-8.24,42.42,260.41
103288,-0.56,-0.13,0.37,67.55,-146.08,9.00,-7.32,40.73,260.69
103298,-0.54,-0.12,0.41,70.93,-151.56,8.15,-6.37,38.94,260.95
103308,-0.52,-0.12,0.44,73.42,-156.19,7.94,-5.41,37.12,261.22
103318,-0.49,-0.11,0.49,75.92,-160.43,7.79,-4.40,35.26,261.49
103328,-0.47,-0.10,0.52,78.77,-163.77,7.70,-3.41,33.40,261.70
103338,-0.45,-0.09,0.57,82.13,-166.63,8.11,-2.34,31.53,261.91
103348,-0.44,-0.08,0.62,86.12,-169.10,8.73,-1.24,29.64,262.09
103358,-0.43,-0.07,0.67,90.32,-170.24,10.34,-0.08,27.80,262.30
103368,-0.42,-0.06,0.72,93.57,-170.43,12.54,1.08,25.98,262.52
103378,-0.41,-0.04,0.77,94.80,-170.33,15.40,2.18,24.17,262.76
103388,-0.39,-0.03,0.81,94.75,-170.08,18.31,3.20,22.36,262.99
103398,-0.37,-0.01,0.85,93.69,-169.96,21.04,4.19,20.54,263.22
103408,-0.36,0.01,0.89,92.67,-169.49,23.72,5.16,18.73,263.44
103418,-0.34,0.03,0.93,92.76,-167.81,26.50,6.19,16.99,263.68
103428,-0.33,0.06,0.97,93.47,-165.30,29.92,7.31,15.31,263.96
103438,-0.33,0.09,1.00,94.35,-160.83,33.91,8.49,13.84,264.30
103448,-0.33,0.12,1.03,94.63,-155.37,37.48,9.61,12.49,264.64
103458,-0.33,0.16,1.06,92.76,-150.80,40.82,10.63,11.15,264.96
103468,-0.32,0.19,1.09,89.65,-146.99,42.78,11.55,9.79,265.23
103478,-0.30,0.22,1.12,85.32,-145.01,43.61,12.37,8.37,265.43
103488,-0.28,0.25,1.15,81.00,-143.44,43.50,13.13,6.97,265.56
103498,-0.26,0.28,1.18,77.16,-141.56,43.09,13.87,5.59,265.67
103508,-0.25,0.31,1.22,73.71,-139.15,42.75,14.57,4.30,265.76
103518,-0.24,0.33,1.26,69.58,-136.56,43.00,15.18,3.05,265.87
103528,-0.23,0.35,1.30,65.08,-133.57,42.16,15.69,1.89,265.92
103538,-0.22,0.37,1.34,58.94,-129.64,40.27,16.06,0.81,265.92
103548,-0.20,0.38,1.38,52.47,-124.63,37.58,16.30,-0.15,265.89
103558,-0.19,0.39,1.43,45.72,-117.32,34.27,16.45,-0.96,265.84
103568,-0.17,0.39,1.47,39.40,-109.79,30.47,16.54,-1.66,265.77
103578,-0.17,0.39,1.51,34.13,-99.36,26.20,16.62,-2.14,265.69
103588,-0.16,0.39,1.54,29.59,-87.86,22.60,16.69,-2.46,265.65
103598,-0.16,0.39,1.56,25.34,-73.70,19.17,16.72,-2.54,265.66
103608,-0.16,0.38,1.58,20.91,-59.87,16.35,16.70,-2.50,265.69
103618,-0.17,0.38,1.60,15.09,-45.20,14.59,16.56,-2.29,265.81
103628,-0.18,0.38,1.60,9.18,-31.44,13.36,16.37,-1.98,265.96
103638,-0.19,0.38,1.60,2.33,-17.13,12.79,16.08,-1.51,266.17
103648,-0.20,0.38,1.59,-4.24,-4.38,12.08,15.74,-0.98,266.39
103658,-0.20,0.38,1.58,-11.17,7.41,11.04,15.33,-0.36,266.60
103668,-0.20,0.38,1.56,-17.80,18.91,9.66,14.87,0.37,266.81
103678,-0.20,0.38,1.54,-24.08,29.85,7.21,14.37,1.20,266.97
103688,-0.19,0.37,1.52,-29.60,39.86,4.36,13.85,2.11,267.09
103698,-0.18,0.37,1.50,-34.69,49.51,0.92,13.29,3.11,267.18
103708,-0.18,0.36,1.48,-39.03,58.52,-2.67,12.70,4.18,267.22
103718,-0.18,0.34,1.45,-43.23,67.16,-6.14,12.05,5.32,267.24
103728,-0.18,0.32,1.43,-47.64,75.12,-8.59,11.32,6.49,267.27
103738,-0.18,0.30,1.41,-52.42,82.58,-9.79,10.52,7.68,267.33
103748,-0.18,0.28,1.38,-56.98,89.50,-10.11,9.68,8.90,267.41
103758,-0.18,0.27,1.36,-61.73,96.82,-8.91,8.80,10.11,267.55
103768,-0.18,0.25,1.33,-65.78,104.13,-7.52,8.00,11.32,267.73
103778,-0.19,0.23,1.30,-69.32,111.70,-6.79,7.17,12.62,267.88
103788,-0.20,0.22,1.27,-72.39,118.37,-6.28,6.35,13.96,268.01
103798,-0.21,0.20,1.23,-74.49,125.48,-6.54,5.52,15.39,268.09
103808,-0.22,0.18,1.20,-75.94,132.33,-6.73,4.75,16.88,268.17
