74424,-1.06,0.01,0.01,-68.60,-126.59,-71.58,18.49,67.82,226.39
74434,-1.06,0.01,0.01,-73.01,-121.31,-81.17,14.13,67.29,222.64
74444,-1.07,0.01,0.01,-76.75,-114.54,-92.00,9.66,66.80,218.78
74454,-1.07,0.01,0.01,-80.06,-107.63,-101.83,5.26,66.28,215.01
74464,-1.08,0.01,0.01,-82.28,-99.52,-111.87,0.86,65.78,211.18
74474,-1.09,0.01,0.01,-84.12,-91.31,-120.05,-3.38,65.25,207.53
74484,-1.09,0.02,0.02,-84.77,-82.34,-127.12,-7.46,64.73,203.99
74494,-1.09,0.02,0.02,-85.09,-73.36,-132.18,-11.34,64.21,200.65
74504,-1.09,0.02,0.02,-84.66,-63.20,-135.94,-15.06,63.73,197.42
74514,-1.10,0.02,0.02,-83.63,-53.27,-139.59,-18.73,63.25,194.21
74524,-1.10,0.02,0.02,-82.48,-41.99,-142.93,-22.39,62.82,190.97
74534,-1.10,0.02,0.02,-80.90,-30.88,-146.94,-26.11,62.37,187.62
74544,-1.10,0.03,0.02,-79.21,-19.22,-150.03,-29.78,61.95,184.29
74554,-1.10,0.03,0.02,-76.93,-8.35,-153.24,-33.41,61.48,180.92
74564,-1.11,0.03,0.02,-74.55,2.82,-154.85,-36.95,61.04,177.62
74574,-1.12,0.03,0.02,-71.81,13.03,-155.50,-40.36,60.58,174.41
74584,-1.12,0.04,0.02,-68.87,23.60,-153.88,-43.62,60.19,171.32
74594,-1.13,0.04,0.02,-66.02,34.17,-151.32,-46.82,59.83,168.25
74604,-1.13,0.04,0.02,-62.63,45.15,-147.99,-49.96,59.52,165.17
74614,-1.14,0.04,0.02,-59.59,55.77,-143.81,-53.06,59.25,162.11
74624,-1.14,0.04,0.02,-56.52,66.00,-139.30,-56.12,58.99,159.06
74634,-1.14,0.04,0.02,-53.59,75.44,-134.65,-59.14,58.73,156.02
74644,-1.14,0.05,0.02,-50.89,84.53,-129.20,-62.12,58.50,152.99
74654,-1.14,0.05,0.02,-48.69,92.89,-122.67,-65.04,58.31,150.02
74664,-1.14,0.05,0.02,-46.71,100.52,-115.05,-67.91,58.17,147.10
74674,-1.14,0.05,0.02,-45.59,107.18,-106.81,-70.74,58.07,144.25
74684,-1.14,0.05,0.02,-44.90,113.94,-97.46,-73.60,58.04,141.37
74694,-1.14,0.05,0.02,-44.37,120.17,-88.45,-76.48,58.02,138.47
74704,-1.13,0.05,0.02,-44.70,125.80,-77.88,-79.38,58.10,135.59
74714,-1.13,0.05,0.02,-45.03,130.62,-67.71,-82.29,58.18,132.71
74724,-1.13,0.05,0.02,-46.02,134.34,-56.01,-85.20,58.37,129.87
74734,-1.13,0.05,0.03,-46.98,137.15,-44.53,-88.11,58.58,127.05
74744,-1.13,0.05,0.03,-48.54,139.03,-31.35,-91.06,58.91,124.23
74754,-1.12,0.05,0.03,-49.83,140.47,-19.34,-94.07,59.24,121.37
74764,-1.12,0.05,0.03,-51.41,141.34,-6.82,-97.15,59.63,118.45
74774,-1.12,0.05,0.04,-52.65,141.59,5.18,-100.28,60.05,115.49
74784,-1.12,0.05,0.04,-53.62,141.14,17.85,-103.48,60.53,112.46
74794,-1.13,0.05,0.04,-54.43,139.66,30.54,-106.74,61.06,109.39
74804,-1.13,0.05,0.05,-54.20,137.35,43.44,-110.04,61.66,106.24
74814,-1.13,0.05,0.05,-54.02,134.02,55.93,-113.41,62.29,103.02
74824,-1.13,0.04,0.06,-52.77,129.85,67.73,-116.79,62.94,99.74
74834,-1.12,0.04,0.06,-51.58,125.41,79.21,-120.32,63.61,96.32
74844,-1.12,0.04,0.06,-49.41,119.63,89.70,-123.82,64.31,92.87
74854,-1.13,0.04,0.07,-46.73,113.38,98.66,-127.34,64.97,89.37
74864,-1.13,0.04,0.07,-43.60,106.37,107.57,-130.93,65.67,85.76
74874,-1.13,0.03,0.07,-40.06,98.89,115.84,-134.59,66.38,82.03
74884,-1.13,0.03,0.07,-36.20,90.86,123.69,-138.36,67.10,78.16
74894,-1.12,0.03,0.07,-32.00,82.97,130.74,-142.24,67.80,74.11
74904,-1.12,0.03,0.07,-27.29,74.15,137.83,-146.26,68.54,69.88
74914,-1.12,0.03,0.08,-22.45,65.03,143.77,-150.37,69.25,65.50
74924,-1.12,0.03,0.08,-17.00,55.01,149.25,-154.60,69.99,60.94
74934,-1.12,0.02,0.08,-11.41,45.01,153.58,-158.94,70.69,56.21
74944,-1.12,0.02,0.08,-5.50,35.22,157.08,-163.44,71.36,51.26
74954,-1.12,0.02,0.08,0.43,25.64,159.52,-168.07,71.97,46.13
74964,-1.12,0.02,0.07,6.61,15.58,161.19,-172.82,72.57,40.81
74974,-1.12,0.02,0.07,12.41,6.07,162.06,-177.74,73.10,35.29
74984,-1.12,0.02,0.07,18.56,-3.67,161.84,177.29,73.59,29.65
74994,-1.12,0.01,0.07,23.96,-12.91,161.38,172.09,74.02,23.76
75004,-1.12,0.01,0.07,29.37,-22.75,159.62,166.86,74.42,17.80
75014,-1.12,0.01,0.07,34.23,-32.11,157.60,161.45,74.76,11.63
75024,-1.12,0.01,0.06,38.66,-41.42,155.21,155.88,75.04,5.29
75034,-1.11,0.01,0.06,42.54,-50.07,152.51,150.21,75.23,358.82
75044,-1.11,0.01,0.06,45.77,-58.60,148.95,144.53,75.36,352.34
75054,-1.10,0.01,0.05,48.54,-66.63,145.43,138.77,75.40,345.77
75064,-1.10,0.01,0.05,50.27,-74.81,141.64,132.94,75.37,339.15
75074,-1.09,0.01,0.04,51.64,-82.49,137.25,127.21,75.27,332.64
75084,-1.08,0.00,0.04,51.89,-90.08,132.44,121.51,75.11,326.21
75094,-1.08,0.00,0.04,51.78,-96.98,126.91,116.03,74.88,320.00
75104,-1.07,0.00,0.03,50.26,-103.86,121.11,110.58,74.60,313.90
75114,-1.07,0.00,0.03,48.73,-110.31,114.39,105.35,74.28,308.03
75124,-1.07,0.00,0.02,46.16,-116.39,107.13,100.24,73.94,302.34
75134,-1.07,0.00,0.02,43.14,-122.04,100.09,95.27,73.53,296.84
75144,-1.08,0.00,0.02,39.40,-127.15,91.93,90.47,73.12,291.58
75154,-1.08,0.00,0.02,35.26,-131.60,84.42,85.84,72.64,286.54
75164,-1.08,0.00,0.02,30.49,-135.20,76.59,81.40,72.14,281.76
75174,-1.08,0.00,0.01,25.63,-138.26,69.25,77.15,71.58,277.23
75184,-1.07,0.01,0.01,20.36,-141.15,60.80,72.97,71.04,272.82
75194,-1.06,0.00,0.01,14.91,-143.73,53.14,68.93,70.44,268.62
75204,-1.05,0.00,0.01,8.88,-146.10,43.73,64.86,69.88,264.45
75214,-1.04,0.00,0.01,2.86,-148.24,33.86,60.82,69.33,260.36
75224,-1.04,0.00,0.01,-3.67,-149.65,22.14,56.70,68.84,256.28
75234,-1.04,0.00,0.00,-10.10,-149.86,9.99,52.63,68.40,252.28
75244,-1.04,0.00,0.00,-17.47,-148.46,-1.93,48.61,67.98,248.47
75254,-1.04,0.00,0.00,-24.29,-146.76,-13.41,44.61,67.55,244.70
75264,-1.03,0.01,0.00,-31.71,-144.41,-23.72,40.66,67.10,241.09
75274,-1.03,0.01,0.00,-38.28,-142.01,-33.77,36.73,66.63,237.51
75284,-1.03,0.01,0.00,-45.14,-138.80,-44.15,32.75,66.18,233.95
75294,-1.03,0.01,-0.00,-51.70,-135.03,-54.05,28.79,65.72,230.47
75304,-1.03,0.01,-0.00,-58.23,-129.73,-64.74,24.76,65.33,226.97
75314,-1.04,0.01,-0.00,-64.22,-123.81,-75.40,20.69,64.96,223.45
75324,-1.04,0.01,0.00,-69.86,-116.37,-86.49,16.54,64.65,219.89
75334,-1.05,0.01,0.00,-74.87,-108.80,-96.58,12.40,64.32,216.35
75344,-1.05,0.01,0.00,-79.27,-100.39,-106.37,8.23,64.02,212.79
75354,-1.05,0.01,0.00,-83.53,-91.95,-114.27,4.14,63.69,209.36
75364,-1.05,0.01,0.00,-86.76,-82.32,-122.62,-0.02,63.40,205.83
75374,-1.06,0.01,0.01,-89.57,-72.64,-130.33,-4.19,63.09,202.27
75384,-1.06,0.01,0.01,-91.76,-61.25,-138.13,-8.46,62.84,198.61
75394,-1.07,0.01,0.01,-93.36,-50.34,-144.76,-12.69,62.55,194.97
75404,-1.08,0.02,0.01,-94.00,-39.12,-150.90,-16.92,62.25,191.28
75414,-1.09,0.02,0.01,-94.29,-28.13,-155.94,-21.11,61.92,187.62
75424,-1.10,0.02,0.01,-93.90,-16.21,-159.87,-25.26,61.62,183.95
75434,-1.11,0.02,0.01,-92.75,-4.47,-163.03,-29.36,61.28,180.29
75444,-1.12,0.03,0.02,-91.25,8.42,-164.27,-33.39,61.02,176.65
75454,-1.14,0.03,0.02,-89.13,20.85,-164.86,-37.36,60.72,173.02
75464,-1.15,0.03,0.02,-86.39,33.38,-163.56,-41.22,60.47,169.46
75474,-1.16,0.03,0.02,-83.22,45.58,-162.08,-45.04,60.20,165.86
75484,-1.17,0.04,0.02,-79.99,57.99,-158.78,-48.80,59.98,162.30
75494,-1.18,0.04,0.03,-76.76,69.23,-155.22,-52.48,59.72,158.78
75504,-1.18,0.04,0.03,-73.29,80.56,-150.90,-56.13,59.48,155.22
75514,-1.18,0.04,0.03,-70.24,90.69,-145.89,-59.70,59.22,151.74
75524,-1.18,0.04,0.03,-67.23,100.65,-140.38,-63.25,58.97,148.25
75534,-1.18,0.05,0.03,-64.61,109.28,-134.07,-66.69,58.70,144.85
75544,-1.19,0.05,0.03,-61.93,116.77,-126.89,-70.02,58.44,141.55
75554,-1.19,0.05,0.03,-59.99,123.74,-118.24,-73.29,58.24,138.31
75564,-1.20,0.05,0.03,-58.08,130.06,-108.33,-76.49,58.10,135.14
75574,-1.19,0.05,0.03,-56.73,135.79,-97.95,-79.67,57.99,131.99
75584,-1.19,0.05,0.03,-55.97,141.20,-86.64,-82.86,57.94,128.84
75594,-1.18,0.05,0.03,-55.65,145.56,-75.76,-86.03,57.89,125.73
75604,-1.17,0.05,0.03,-56.12,149.12,-63.14,-89.22,57.94,122.66
75614,-1.16,0.06,0.04,-56.55,151.87,-51.15,-92.40,57.99,119.59
75624,-1.16,0.06,0.04,-57.51,153.14,-37.20,-95.56,58.17,116.59
75634,-1.16,0.05,0.04,-58.32,153.44,-23.72,-98.71,58.38,113.60
75644,-1.15,0.05,0.04,-59.66,152.14,-8.82,-101.86,58.72,110.66
75654,-1.15,0.05,0.04,-60.48,150.69,4.98,-105.06,59.07,107.67
75664,-1.14,0.05,0.05,-61.36,148.46,19.22,-108.32,59.49,104.63
75674,-1.14,0.05,0.05,-61.97,146.02,32.65,-111.66,59.93,101.51
75684,-1.13,0.05,0.05,-61.72,142.44,45.82,-114.99,60.42,98.36
75694,-1.13,0.04,0.06,-61.24,138.50,58.26,-118.39,60.93,95.14
75704,-1.12,0.04,0.06,-59.74,132.93,69.91,-121.72,61.47,91.95
75714,-1.12,0.04,0.07,-58.18,126.35,80.86,-125.07,62.04,88.74
75724,-1.12,0.04,0.07,-55.38,118.32,90.69,-128.30,62.66,85.58
75734,-1.12,0.04,0.07,-52.78,110.56,99.95,-131.64,63.28,82.31
75744,-1.11,0.03,0.07,-48.85,102.34,108.44,-134.95,63.92,78.98
75754,-1.11,0.03,0.07,-44.90,94.27,116.69,-138.38,64.58,75.50
75764,-1.11,0.03,0.08,-40.07,85.16,125.00,-141.84,65.30,71.89
75774,-1.10,0.03,0.08,-34.80,75.22,132.09,-145.30,66.04,68.25
75784,-1.10,0.03,0.08,-29.10,64.64,138.98,-148.84,66.84,64.45
75794,-1.10,0.03,0.08,-22.93,54.14,144.14,-152.38,67.62,60.59
75804,-1.10,0.03,0.08,-16.25,43.39,148.88,-156.03,68.42,56.55
75814,-1.10,0.03,0.08,-9.29,32.86,151.81,-159.66,69.20,52.45
75824,-1.10,0.02,0.08,-2.01,23.03,154.06,-163.42,69.94,48.16
75834,-1.10,0.02,0.08,5.02,13.76,155.76,-167.32,70.65,43.65
75844,-1.10,0.02,0.08,12.55,4.43,157.08,-171.37,71.35,38.93
75854,-1.10,0.02,0.07,19.63,-4.70,157.73,-175.57,72.02,33.99
75864,-1.10,0.02,0.07,26.61,-14.09,157.64,-179.92,72.67,28.86
75874,-1.10,0.02,0.07,32.47,-23.32,157.30,175.45,73.29,23.43
75884,-1.10,0.01,0.07,38.28,-33.17,155.25,170.79,73.91,17.93
75894,-1.11,0.01,0.06,43.13,-42.49,153.23,165.80,74.47,12.09
75904,-1.11,0.01,0.06,47.65,-51.31,150.16,160.67,74.98,6.10
75914,-1.12,0.01,0.05,51.06,-59.31,147.15,155.25,75.39,359.82
75924,-1.12,0.01,0.05,53.96,-66.63,143.80,149.65,75.72,353.37
75934,-1.11,0.01,0.05,56.22,-73.44,140.62,143.84,75.94,346.70
75944,-1.11,0.01,0.04,57.34,-80.63,137.86,137.68,76.06,339.72
75954,-1.11,0.01,0.04,57.75,-87.88,134.85,131.39,76.09,332.62
75964,-1.11,0.01,0.04,57.00,-95.65,130.94,124.98,76.06,325.47
75974,-1.10,0.00,0.03,56.06,-102.75,125.76,118.77,75.95,318.53
75984,-1.10,0.00,0.03,53.42,-109.19,120.40,112.65,75.74,311.77
75994,-1.10,0.00,0.02,50.60,-114.49,114.35,106.85,75.45,305.38
76004,-1.10,0.00,0.02,46.45,-119.32,107.82,101.23,75.10,299.27
76014,-1.10,0.00,0.02,42.17,-123.88,101.22,95.83,74.68,293.42
76024,-1.09,0.00,0.02,36.73,-128.98,94.53,90.46,74.19,287.69
76034,-1.09,0.00,0.01,30.87,-133.74,87.54,85.29,73.65,282.23
76044,-1.08,0.00,0.01,24.25,-138.54,79.20,80.21,73.11,276.94
76054,-1.08,0.00,0.01,16.98,-142.54,71.44,75.35,72.50,271.98
76064,-1.07,-0.00,0.00,9.30,-145.99,61.58,70.57,71.93,267.19
76074,-1.07,-0.00,0.00,1.42,-148.45,52.11,65.99,71.32,262.68
76084,-1.06,0.00,-0.00,-6.78,-149.93,41.32,61.50,70.76,258.36
76094,-1.05,0.00,-0.00,-15.13,-150.78,31.82,57.19,70.14,254.29
76104,-1.05,0.00,-0.00,-23.73,-151.16,21.65,52.89,69.53,250.33
76114,-1.03,0.00,-0.00,-32.23,-151.33,11.89,48.67,68.88,246.52
76124,-1.03,0.00,-0.00,-40.83,-151.24,0.21,44.30,68.28,242.64
76134,-1.03,0.00,-0.00,-49.07,-150.50,-11.62,39.95,67.68,238.83
76144,-1.03,0.00,-0.00,-57.47,-148.18,-23.81,35.61,67.13,235.11
76154,-1.03,0.00,-0.00,-64.84,-144.78,-35.92,31.32,66.60,231.48
76164,-1.04,0.01,-0.00,-72.18,-139.82,-46.73,27.18,66.09,228.06
76174,-1.04,0.01,0.00,-78.42,-134.28,-56.72,23.13,65.58,224.76
76184,-1.04,0.01,0.00,-83.93,-127.64,-65.93,19.19,65.10,221.58
76194,-1.03,0.01,0.00,-88.60,-120.62,-74.74,15.29,64.63,218.46
76204,-1.03,0.01,0.01,-92.54,-112.90,-84.37,11.31,64.21,215.25
76214,-1.02,0.01,0.01,-95.88,-104.82,-93.76,7.32,63.80,212.02
76224,-1.03,0.01,0.01,-98.32,-94.66,-104.81,3.14,63.49,208.56
76234,-1.04,0.01,0.01,-100.08,-84.30,-115.06,-1.05,63.18,205.07
76244,-1.05,0.01,0.01,-101.21,-72.70,-125.56,-5.37,62.91,201.41
76254,-1.06,0.01,0.01,-101.56,-61.14,-134.12,-9.60,62.64,197.81
76264,-1.07,0.02,0.01,-100.82,-48.31,-141.19,-13.77,62.42,194.21
76274,-1.08,0.02,0.01,-99.74,-36.34,-146.15,-17.82,62.17,190.71
76284,-1.09,0.02,0.01,-97.92,-23.68,-149.47,-21.77,61.97,187.26
76294,-1.09,0.03,0.02,-95.83,-11.89,-151.90,-25.66,61.74,183.83
76304,-1.11,0.03,0.02,-92.95,0.81,-153.45,-29.53,61.55,180.36
